textID,sentiment
cf1a0bb3c2,1
8b1ef2334e,1
d31c27398f,1
9f42f42b4f,1
98cfd1162e,1
00c8cfed18,1
bbe85e3495,1
0cc4081476,1
c45f5fb9e6,1
7e5457bddf,1
d138ab0b3a,1
6ade83d96d,1
fbbeb51073,1
74b57c43cc,1
f7638c4126,1
562c683a44,1
1f403981ef,1
9358a6253c,1
628bab2c42,1
d934e438cc,0
548b9da461,1
e0f9a074cf,1
5fb992345d,1
590ede849e,0
b78e0c4c19,1
02073f1c62,1
112da4faa0,1
1d3c1b4821,1
70d05bf740,1
816bbfcd52,1
40760ea4e8,1
d6738c3768,1
e0d893b360,1
e344ef4cf6,1
84f961fdb2,1
c002c2eddd,1
7369cf2fc5,1
543a06c64b,1
1047b78606,1
62dd5efb10,1
4652d96d01,1
1f9019bba5,1
e8a7f5e1a3,1
2f2721c6fe,1
9c52e5ba66,1
d72748e39c,1
bb96cfef66,1
14c6d8edd1,1
44c3407b4d,1
6f15fcf64e,0
5a4ebbbdba,1
6ee991d0cd,0
9932b9c033,1
8ba9d3448f,1
f6f7382036,0
a93501213c,1
703a5708f6,1
683149f529,1
9a00c7fd06,1
9a1177c3fb,1
226dcfa96d,1
e4364d95c3,1
b14b4d5209,1
f04b0ca7f2,1
44c7e944b9,1
fb6110efb9,1
61c907173c,1
2334ad25e6,1
c2484278c9,1
e39cb0ca13,1
5f54c3d4cb,0
62e1413e85,1
d7b287d1e7,1
67ff57361c,1
762a44afb6,1
1a38bc0602,0
a0c3ef4a01,1
de2a14a465,1
94488794d4,1
12b631ca7b,1
95dfefd4e7,1
e637c11dca,0
3775d15b1d,1
7f62c60ffe,1
a5abb95859,1
e32bcc9304,1
f4e8990f70,0
2f9f6f89cd,1
a86d48a430,1
1e2e4371a9,0
dd3dbdf77e,1
8d4c510735,1
4ea8274298,1
b521edea57,1
a74b7578a5,1
173738ce2a,1
674bb5ca74,1
6e424d5ccf,1
d4305524e2,1
e71ac19463,1
ab464f70e6,1
d546f8c422,1
bab26fdc24,1
4f0c1d97c4,0
24a7c7e988,1
b7b0f4fb71,1
6957e5f1bf,1
ee87e14bee,1
0f9b915617,0
f3afed1887,1
51d74124da,1
bcd831b113,1
f39c65d9ef,1
1a9933a4fe,1
c4453ff2b8,1
a3f0f32135,1
f433396b44,1
6388c670c6,1
bc3032341b,0
b7c1a22a62,1
ca66e5e4b6,1
be16255b41,1
8fa75341d4,1
d147a9feb1,1
afc17894d4,0
03b569041c,1
ea5c577cb7,0
9891da8fff,0
5f42a2d026,1
d3a576d221,1
eea9145f1b,0
49ec0f5742,1
7b65e54ea9,1
80832ca578,1
be226efbd2,1
0b581d3f9f,1
1973abbb06,1
7c6b2e810a,1
ab07a3fe36,1
b8d1e767b2,1
efba862a1b,1
d109999477,1
cf64d19714,1
cc153c2a35,1
c5556624b0,1
f46d274a8b,1
910a250227,1
ab52225ed8,0
f40d533a23,1
c336250f8f,1
f23c1c4255,1
896289196c,1
02624773ca,1
31a107dbcf,1
eabaf375f4,1
51313cb3fd,1
42ebd9099d,1
6ac3031bc9,0
666f836b32,1
6e41749ac7,1
98f836e4b6,1
88b6d952b6,1
f6d56869b1,1
58272bcdb4,0
5ded2a1364,1
6612e42b28,1
c10ae302bc,1
980578403b,1
de0673a07d,1
dc0f5bca14,1
787df2fd0f,1
36f885a911,1
acf54fad30,1
8b0054a807,0
4bc7d627ad,1
6bdd5e9d7e,1
af706b4c58,1
4987043fd4,0
e7f2b44a1f,1
cc53e85d21,1
9508bfc99f,0
3ba9e80d1d,1
300c739684,1
e056f0a268,1
a050668b78,1
887e90ff88,0
047abbd04e,1
b6d5af9406,1
fd34ad6207,1
278c0dceeb,0
b6f66e0621,1
1853fae31c,1
87c799a397,0
4bc4d97503,1
d11816c1c7,0
0fe8023456,1
a9b19af9ee,1
6d65d9dc54,1
5f91766356,1
62c9a90f1d,1
2d5b920414,1
b96b9ecc3c,1
a0e8168015,1
4f9ee6208c,1
e5339e66dc,1
7811012154,1
2d361cdd4d,1
eeb047e369,1
f7378bc34c,0
d682402e60,1
2983528f77,1
4bb00e884a,1
4e4e9c3802,1
fc6128f4e5,1
bed26c1d7f,1
b6262b919a,1
61eae11e5e,1
536116702e,1
1ee5496252,1
baeb21b26f,1
d8f4aefacc,1
1f7717fc7a,1
70932f6376,1
eba3cee9be,1
a5e47d75c0,1
10b36df3e0,0
c027e514d7,1
3dbb8c1489,1
b8c518e02d,1
eeff416e05,1
a267dfc19a,1
3d1d381278,0
8d36ad290b,1
bf6727bf27,1
3864a39777,1
e84aa8b193,1
defc8b34af,1
4e43ad756c,0
0f22984306,1
ee9eaed59b,1
6dc625db0d,1
671f6900a9,1
0e0424c9bd,1
e6c2edcb0b,1
9b210c4a6f,1
4d461bba2e,1
b733d36b6e,1
68c674acdb,0
6cadda7b98,1
79a28b1ac7,1
92d94fa045,1
05a1b09ce9,1
e6b01d5777,1
2c4b87059b,1
8c5e613c41,1
6c31bc1182,1
5f4e052208,1
8485d5828e,1
3735770b07,1
4c395ff61b,1
cb673d84af,1
4ad37ac5b7,1
929b5c888c,1
fa959f2dd3,1
78d89e7c64,1
127ee02f19,1
f6c69d962e,1
4a653d8227,1
35eb97a484,1
55441697a6,1
49a1fc4061,1
2e49927901,1
f85c7e5ead,0
6033018ee4,1
0c35e093bd,1
7069dd2486,1
7a78bcf308,0
894e948ead,1
fa89412e2a,1
12b2075369,1
0d77390e74,1
8f3fc77f66,1
df0f568747,0
67a5d0a19c,1
0435d42f80,1
1e633e1874,1
81950f02a4,1
0b8b37ba52,1
aeb0593edf,1
e09f5b6b95,1
f60dbc9737,1
e0e9cb3902,1
3ec9a1578c,1
349251e2a4,1
07c4438a0a,1
441e2a5a82,1
09140327f6,1
2fadf73014,0
ef5ba215b6,1
440e8fc447,1
7eb1620dec,1
bdc7de6846,1
d2565af489,1
4ed4f2fce6,0
ecc58c9428,1
915ce84b4b,1
4d194d770c,0
eed1736183,0
13ca815d01,1
48a90031bd,1
1c14b45cee,1
242de9277c,1
b287d39fb3,1
986073590,1
081ac56240,1
095410237d,1
3cf6817f75,0
edd38781e4,1
d664f99182,1
e8ddfa3959,1
502aa24ca7,1
3861b033fb,1
86a28f67e9,1
83c92f835b,0
8d138ab15b,1
9e8665abc5,1
d4623c0bd6,1
75ca238abe,0
ec8507eef4,1
65c1831198,1
dcb745bcf2,1
cb1a68137c,1
a4d578eeb1,1
64cf7657b9,1
650fcedd22,1
0e0b4a2960,1
106a999786,1
6c18eab109,1
d792349406,0
dbdbe24969,1
5a3c9bf459,1
f61861742c,1
2a69a25949,1
8d02587ab0,1
6940969fb4,0
06aaa8e680,1
f4052e9331,1
35f539ffa8,0
736f2bd7b6,1
35e15c616c,1
4104064854,1
d5c25dbc63,1
34b7f333cb,1
bdf9453e5e,1
6c409292ce,1
ee89b16825,1
9f0147e874,1
1962233e5d,0
f2d120c26e,0
10c841e57b,1
5aa568e0a4,1
2c9aebcb01,1
101a8b583a,1
e01eb1cf88,1
7017d6c8cf,1
4793312f15,1
ed539778c1,0
198854f289,1
d1aa96a414,1
92fe747a96,1
2.08E+12,1
784fbab498,1
a3dff88c1d,1
1977ce206b,1
21c6854561,1
eb9b4d2431,1
0b3b751482,1
932af12853,1
aacd4d0c3f,1
ee35fcd036,1
44daf50a02,1
7623079330,1
e64b0cc77d,1
780ee451f1,1
59ee5ff2f9,0
001e4be1ab,1
363460c8f4,1
5be8565b8d,1
ecaa478ef4,1
acdbccaeeb,1
fc28b797bb,1
5a8f396cb2,1
06a6314076,0
82ea51ab18,1
895cec1c48,1
8fb50df8d2,1
37fa199c50,1
121b9c13c2,1
451880b8a6,1
c08a90abbd,1
23dad0b69f,1
470f2669c4,1
53aae02026,1
ec946f285d,0
0b25a31b7e,1
d2a3207aae,1
5dbb7ae2a3,1
151779dfad,1
c4393e4cba,1
88051e4bea,1
845495ffac,1
241afcd4ec,1
eb85ce805d,1
a04227ef4e,0
98c11bdba8,1
11634e3bf7,1
944cb46d62,1
c9dfbf4275,1
1c2a41d71e,1
c5d1af4ed5,1
8c582b0575,1
db331541b6,1
82c72d7fd0,0
ade8ce79b8,0
80d96cab37,1
2a054d9205,1
2f8250d0df,1
0c83190ad8,1
7ebaf21cf7,1
cabf8f9dea,1
706a860942,1
5de3c34293,1
327f378bd9,1
9d187014d5,1
e4f5ac16a7,1
7120ebfa1b,1
1b64ea8f30,1
954f523ded,1
ed4b3d03eb,1
87187923db,1
bd13675621,1
e389e41385,1
88375a5f3e,0
7257f9b2b0,1
d80d99b28c,1
f6d3caf9ed,1
a00246028f,1
57f432f582,1
14193ff01c,1
07a8205fee,1
11e23ea0ed,1
9198679ac1,0
348804d270,1
dd7a9fb210,1
839095ea38,1
fb10c20429,1
f52e7e5a88,0
db4a79059a,1
9114d80bac,1
7674cfa90a,1
7dc87b5fc5,1
6328fd1b81,1
0473875c4a,1
3709c4e1be,1
962ca0488f,1
846d43bc8f,0
aa6e04fee2,1
b84d47c65f,1
646d1df036,1
b00763f904,1
da60c4db48,1
ebecd8135f,1
5b584d38ff,1
eaf8a522e9,0
4e38efebc2,1
3195d34e5b,1
8d2be5bfc8,1
6788d6c565,1
fd7434a0e9,1
3e3496c6d4,1
81defce8a3,1
62ed3d6141,1
1219ed4a21,1
9c90694664,1
c35b8dbb8a,1
b39dbc6ee5,1
3df0f721e1,1
e9c8585ad1,1
2c9d5de236,1
f3912c1463,1
fc5aa0f34f,1
ce71d002ec,1
dab7f56791,1
4c1733246f,1
cc1f8918df,1
76f0861133,1
074b2d89dd,1
398d591255,1
f8d8ebaf8d,1
a267c3e874,1
c6e5884baa,1
b1ddb9811e,1
e30721df0d,1
ac4a84a76c,0
959c593450,0
f20074e0d0,1
259b075523,0
19365e33a0,1
78b24a76c4,1
00276ae6b1,1
3592e3ebc9,1
79c57e46eb,1
54eba9eb73,1
e17302312e,0
360af83c85,1
4331a46aba,1
10502f22bf,1
6d7cbd206f,1
5be9ccda69,1
0dc0eb905d,1
a29a76a54c,1
63491134ab,1
4fb2131d08,1
2cec07986b,1
5e84445c6a,0
fd5eece5b2,1
7b88197891,1
3ba8596881,1
ee6febbfb4,1
fff97388cf,1
e54c45018b,1
2a2c1635c8,1
ca929837eb,0
046af350ac,1
19f108c62c,1
7a897c9999,1
1aba7766ca,1
575e4a89fe,1
7e8212f5f2,0
8800a2d912,1
e05fd863d4,1
09a5b9b958,1
32b129dc3f,1
b4031d0753,1
e7a0f7ac99,1
a9da40eedd,1
3c9419868b,1
0d45e4e926,1
b667160840,1
587cf8a61e,1
89ac21e1f6,0
6769efef8a,1
b1f6fb88d4,1
34a862a739,1
5da03690bc,1
bc7b967aea,0
9be622ea54,1
faee4563bd,1
02baa25e55,1
e162b84433,1
156816e845,1
c13b15d9d1,1
204d6510c6,0
fbd510ea84,1
2793cbbfab,1
490734b764,1
b106a248a9,0
9f9a4e2bb2,1
6e2c555beb,1
838c1184b4,1
b04dcbb3be,1
71c6b00c21,1
81de3c6143,0
bfb0644d9e,1
f02bdad05e,1
f57f3b6265,0
16a66e0b8c,1
84c5b0a3f6,1
83e576fd29,1
9946895c91,1
49ec855925,1
ee51d32074,1
ab5b510355,1
d64eec0d6c,1
75b30e5358,1
514b972ba8,1
bd90c840ea,1
3ee7e1cbb0,1
e5599343e7,1
0b20eef5b1,1
790af846a5,1
f6e3a6dd55,1
abc1500c46,1
9d6fc9c77a,1
73e548424b,0
316d5aeaf6,1
7907132523,1
43ee9d3c82,1
a584ebd602,1
3d4b0a81a6,1
b303da170c,1
9f7da3aa4a,0
e22beff480,1
a6a3368db8,1
389fc0d397,1
1bed6bec2a,1
1ca1423c00,1
778c5660f8,1
9dfd003f1e,1
f61d7dbd8b,1
f5d5f1fd33,0
6be041409c,1
4c79259b5e,1
9cd32dbec4,1
675ce92149,0
1d84094014,1
dc9685bc8a,1
b7e17b2bde,1
903cce2dcd,1
1c1077af54,0
c625cee17b,1
6c82821920,1
ced1083324,1
1d428212cb,0
a4ee41dc64,1
12da846f8e,1
4f1a7d1d2c,1
d901264a08,1
61ce1c40e5,1
8dd7e34100,1
6475c6d26d,1
b681aef9aa,1
5423cf0811,1
ace8edef1d,0
8b3811c819,1
e9174e5bb2,0
0b6444627a,1
960ade8bfd,0
a8bf8239bd,1
33680fc87e,1
e0264b2a5f,0
25ce655a84,1
25f1991c36,1
84fcf21a64,1
7de5a7e4cc,1
389a3e653c,1
4c0329867c,1
20a5175d49,1
2785576a5b,1
b7299d0e70,1
e035aa9fe3,1
5eb31e181d,1
1281b062a4,1
54aa9ae3a8,1
1d18c624f2,1
9fbf0d59cc,1
f2a92aa5ff,1
0d737380e2,1
592b350f6f,1
4363c63d9c,1
533a5604dc,1
437f792822,1
de168e6328,1
d60072b03a,0
8986091fd3,1
3b743ded7e,1
79e7a9ed8e,1
dabac40552,1
b0cae38eb0,1
96e77388b8,1
3e9ba7f25b,1
4fb0995de8,1
e711c03c57,1
52576ae085,1
2b049dbcb1,1
adc5ea18b3,1
5c9645561c,1
ef329bc827,1
841a5cfcdf,1
52eaf44b44,1
895de1648c,0
9e972c1093,1
ebf2a10961,0
bd74c21c43,1
a6aeb0b520,1
24afdc75e3,1
0d4d5b49b2,1
78819d2e53,1
91c44d5912,1
11aa4945ff,1
495299c926,0
7f3b118605,1
3da6270b02,1
9a2689017d,1
5eea04087b,1
7058fc87de,1
95189cd3a8,0
40ae4f1f0c,1
d24c474353,1
b13981be78,1
44b0b41b62,1
a2c8b8dad7,1
4d818fe6e0,1
b8d9a368ae,1
0010bcc0e2,1
58c5bad2d3,0
7407e1cf5a,0
0e3d0b5ab5,1
c0e5365bf0,1
0be9ed25f8,1
04095b70bd,1
64b8d96644,1
68bf3f1fec,0
8e3b60deaa,0
341ed728c7,0
f585c22106,0
888b3fdf3e,1
540f0477e3,1
79852f9590,1
32b2c8b924,1
94e0366b6d,1
094681e31c,1
6641548d60,1
b05be3118d,0
291b817092,1
f837a046a9,1
a567459a1a,1
4cc3d3824c,1
e959cf04e4,1
271bb5e6b7,1
c8b610923d,1
27d0c01bc2,1
b86d2cca27,1
9c11756ef3,1
7bad0b9772,1
c6881ba0e1,1
81622f137d,1
82cdd851b7,1
911bd25026,0
a64b23f5e4,0
30e7967de4,1
f45a9649fb,1
da5c3fa1ef,1
22e5e3cad2,1
3ba549158f,1
a975e49753,1
c3541b6a2f,0
40e1ca4ab0,1
08d8063529,1
36aabd3627,1
8f851c59f6,1
a351659f85,1
33ae501ac5,1
3775f77081,1
cff0e3e256,1
0ac7e72578,1
b854daaaf8,1
85117f3ab3,1
daa651cfd4,0
85de235e0e,1
a8e51d1a43,0
28825fc1f9,1
0796ce6ac4,1
416726e6d2,1
0e4bcb3a52,1
dd77d3f5cd,1
bf46ac3c7f,1
3742419885,1
a203734990,1
2b70bcd0ad,1
50dd008fb5,1
c501544be4,0
5b5be601c2,0
ddb4330613,1
cc0ad12b7c,1
4aac092937,1
a1ae4e2000,1
8b37012287,1
856bb40ae0,1
cad8db609a,1
93a199b78f,1
dd49f1179d,1
5f455a3147,1
1d5d10eedf,0
16357f7283,1
5657eb8429,1
65c7eae9b6,1
ebb86c4db5,1
5bf798868a,1
756d255e40,1
4d21d7611c,1
131bc4a304,1
0a2c386597,1
71617c28b6,1
656e4dfa55,1
fb08563a7b,0
5c04a86c88,1
94c3127153,1
226c11669d,0
79e554fd60,1
582e5d7420,1
f18ed21359,1
206aba0edd,1
1f2445122f,1
ee100f96c1,1
e939fe583c,0
a1f42c0c89,1
2cebd75ed4,1
5921dbcbf3,0
e1db1eab6e,1
982b1c05d3,1
afd2159e57,1
533d941f5f,1
38c4f74767,1
f50fcc36b5,1
676b733c57,1
1aa65233b0,1
f422f53b7f,1
04887b5405,1
f7f3dc7102,1
081a4e8b31,1
1f45286504,1
6ed0958471,1
2132f07ca3,1
6db884e1a8,1
9fb3633760,0
5181eb11e4,1
13cad32c3f,1
41a86a9b67,1
0b2ccf0b7e,1
6f91801792,1
d8f089b479,1
ded636e263,1
52d7fcfd39,1
5acf4885d4,1
dfe5909132,1
59d4b58ebd,1
b5cbb35228,1
ad1524a0c7,1
0382b0a358,1
fe9c9f7f2f,0
7a4f2f28ba,0
4b3a5b41b6,1
b6cd695d48,1
cd60606781,1
32e183bbad,1
15e5ad39f3,1
bfca4ba8ce,0
062ffc4f0d,1
5bdecb0d75,1
1b59763e81,1
a17703215b,1
a240940b31,1
6c256de604,1
5955233380,1
51be0f0a7c,1
11946e367a,1
5d9e44e6aa,1
a37538b291,1
c9a52dee1f,1
1dda981140,1
35aa02c551,0
dbeef30a84,1
67381561f6,1
3911f274d6,1
ed84aa3983,1
822cf03d0d,1
670ce5e88e,1
10022832ae,1
7f8240f623,1
f1776ec89e,1
2ea6cb3bd3,1
877130d7e5,1
1937abbaac,1
0a36e72ac2,1
e4fa21bd2f,1
cfd68d702e,1
b5da09a0f6,1
53a531c7b4,1
32739ec46e,1
054d16c70d,1
b1195a418c,1
2d782345bc,1
b8b975d265,1
4b1e5d7c3a,1
5898290010,1
39f74c5153,1
3949bb2591,1
ced0bb0d25,1
5428d6a1dd,1
3f09fa2af2,1
cee062574a,1
166332e48a,0
8f25eabe4a,1
3c41934098,1
9c1e71d5e9,1
1cebd63a24,1
8e48929733,1
6545e365a0,1
b221ecd789,1
c28bdcf8dc,0
43ee369d34,1
9093f4a84f,1
b432c9fadc,1
87b8d7449f,1
36589d3c2d,1
5055018a65,1
28013de754,1
df82999f38,1
ccd4caa001,1
e10587e6de,0
d41721b745,1
fc5de3287d,1
96ed7455c3,1
1cf039efa9,1
ecfcc8230f,1
3b5d1cc375,1
5dfc83d141,1
7a7f7181c7,1
38d2b216c7,1
5f58dc8b36,1
b8332c63c9,1
da62e66fac,0
d3ac1634fc,1
ae5b8cf7aa,1
2fe4f05a35,1
aee0796720,0
5b6212874a,1
49d708c7b8,0
360583f897,1
123704488c,1
3d22669847,1
a47a7599e3,1
cbb9d08353,1
43cf42df19,1
82319bb9ef,1
0f7696a955,1
5213af0cf4,1
c400b1fb2f,1
225e7973da,1
9a9fa3f033,1
4bf04f6e67,1
989ba2d8e7,1
cb4adb2254,1
e4ecd62689,1
adb0fc398e,1
46ffb6bd0e,1
20bf68a459,1
e0f831f552,1
968910f054,1
5cc015ed85,1
380c3d243a,1
489b7fc86b,1
05198b8107,0
3c4cd5a819,1
d276268ebf,1
78e07d2075,1
e7a714bd8a,1
9c8ad0b932,1
f765bed159,0
3e661b33eb,1
17029c297a,1
565e68ade9,1
d4753cae10,1
601a57c65a,1
17bddf4bf3,1
127260366f,1
42a95b10b3,1
9630a8a60e,1
02b6664fc0,1
74e71ffd48,1
2bb3411362,1
172b9d5155,0
a3893b1fce,1
6bdaadbc09,1
949020a350,1
d8d52d2cb2,1
63a1fa4db7,1
8362ba6ae2,1
89d0e4972c,1
ac4f58fce3,1
e8641ec31d,1
a56416d946,1
efbd798924,1
eff365b5b5,1
53e1fc3b18,0
e52e2ecfc5,1
49c713c76d,0
855545a974,1
e96601d516,1
dd3d4c2edd,1
cb7163bb37,1
788e29ae5c,1
eaa096c532,1
f602450df1,1
63983dd792,1
1981e74a66,1
876bfcc38c,1
a8d61ff137,1
a375a16694,0
f420223044,1
75b9768faf,1
4c973ec65f,1
f554f3fa53,1
ae12877dcb,1
101bf94294,1
a1b12787c2,1
8645287c66,1
c8384a0df6,1
60fbd17c2f,1
51600bf195,1
94f0a2521c,0
1c5ca67cf9,1
07b995a175,1
5664973d05,1
b1caa80c14,1
5afa60036c,1
c0aee462ca,1
d4834cfc49,1
ab6d4ad2fa,1
54717dab38,1
80db97bacc,1
47617218fe,1
656a58ba47,1
03d9dd414b,1
4f2bf0e4b8,1
de20a4f9ba,1
ceab14b717,1
c2645bfd2f,0
9f2322eb66,1
19693f5997,0
d1732ef2a9,1
fcb934b1ea,1
acdd6596e6,1
f4c5160e40,1
0e3f632892,1
0b8cd8a6a8,1
29d1f7e4f6,1
264871e342,1
e4bb03893d,1
cab95c99b8,1
d847cf8346,1
babe7f5404,1
63f47fb1e1,1
bc9097ade0,1
34ea29707a,0
cd00966e36,0
40d5393a6e,1
3db940a3d7,1
9a2c6ae21c,1
fe584461ef,0
f7c49f422f,0
95dbb10a09,1
68e1b374ac,1
bc3d152a07,0
77de10258b,1
7ea7deb09d,1
4805e663c0,1
85859d775f,1
f61a3d6393,1
89a5639a24,1
454c890bb5,0
20eeee52df,1
e14bd46ac9,1
36c1a56493,1
88ea8d1421,1
5e80e58699,1
1caf64ff52,1
70fba04997,1
570c1a92c9,1
07dbf16cf0,1
dd069f5bbf,1
414734257e,0
93c0d86282,1
2b2f63eb2c,1
d8c30b8a27,1
1efbccc936,1
8a768f4305,1
b9b4e92118,1
67447c7a51,0
a0450b3745,1
d3c0cd9fba,1
70db92882c,1
54919bf6ea,1
2ae6fffca5,1
0a34728a30,1
cfa90fa221,1
ba59e4ea3d,1
1115490075,1
c4df4b1e33,1
1dbae05df7,1
04d19a025b,1
df566d4c87,1
25722484f8,1
94f554867c,1
7f5c419a7e,1
e3a8728252,1
333f3d42e2,1
4e643cc041,1
55bfdcf9bf,0
564d996422,1
3a07e1cf57,1
29a6fac317,1
4c2cb5387a,1
d0a4b8bc09,1
484373037f,1
b37fa20e4e,1
6dc1aa9db8,0
ba7df25a0e,1
4178eae6e8,1
d50b0a5b94,1
f99a3c423d,0
5fa63f624b,1
5b1260de70,1
3b26122664,1
b1da216450,1
e818eb3851,1
3c58b704f2,1
0fb19285b2,1
b8e35a07a2,1
df8b63c379,1
f9752f3768,0
d760e45546,1
914ab55259,1
42590d5199,1
aa4724b924,1
5683fb4e31,0
d73e917df5,1
b3d1523864,1
3555ac7c01,0
118e2d6168,1
a17c16036b,1
96f3650135,1
d528912ba9,1
b3920a7615,0
226df3194c,1
7ae1f564ce,1
f1f5baec38,1
d05b0f464a,1
bbbe1a1a9b,1
31b002108e,0
8af4011f58,1
55210b6e39,1
aeb56209ce,1
5026e37179,0
6d6e5c1d96,1
bf580a287e,1
31d102fb4c,1
4d3c23d2e9,1
3eacf08209,1
b659d14173,0
e78f6d920b,0
6d6e1944dc,1
1c25a69c6c,1
4862263051,1
97fb7ec718,1
18fbdd718b,1
c7f60af36c,1
c467f58715,1
c8a1dc1f03,1
6e059414a2,1
e337f23744,1
70fa6e0152,1
096ed753e9,1
46cd71439a,1
66dfc52d42,1
6647959804,1
0754d96b4a,0
12ceb7565a,1
ace00f13fb,1
15e2731c37,1
8628349c27,1
99e466c1e2,1
1e4e4b607e,1
54698d6dd1,1
b3cf47c9c0,1
bd213e5f40,1
c964730131,1
052fbbb0a9,1
39e873ffd4,1
e2c48f0201,1
19cc63aca3,1
5d713d947f,1
f180c62405,1
808aaa8dc6,1
2f43347970,1
632ea65f37,0
79f4e2fe31,0
3cf7d3cbea,1
20a2a8c3c8,1
5875847743,1
15db00c707,1
904af41287,1
88fad37761,1
b2dc9aa460,1
4c2003055a,1
e2eaec80b9,1
e96ef28e55,1
1eabe43846,1
c83acf7a6f,1
ef2f959764,1
32ad62e131,1
da15c4b003,1
670244dc63,1
38b6b897f4,1
be346f0d98,1
be8e327d50,1
0c37fc95e3,1
00688f0441,1
1ee78ef6e6,1
98434ae90d,1
ee55b5844d,1
520e9b5484,1
41e9e0fc5d,1
934ac753a2,1
b943a19a88,1
efac7aecb8,1
318bade93d,1
ecc56a776a,1
3c048c6a14,1
0d63dff2e5,1
1fc3517acb,1
4ef9dfdd0a,1
fc0d5427f8,1
9f69f15ca6,1
2d6ecef1de,1
6334ad4725,1
fe9b205b30,0
3266de0475,1
ca1d744985,0
81ef3d303f,1
1f163ffa8a,1
896669ae51,0
f8393c572a,1
87bfbb125b,1
1738ee7f17,1
41e53f9cb9,1
d948eb5d1e,1
c9c0e975c0,1
f3e83b7d22,0
60b050c72a,1
7037789f98,1
1c66900f85,1
02aa2d95ca,1
69728f3226,1
3563567f97,1
e19f77eaf8,1
c3e4e319b8,1
d2be8d7fd4,1
e57eafee65,1
a42e148220,0
f5e5205d2e,1
96a8112f12,1
b9cb67bd1c,0
18219a326d,1
306795507a,1
4e05652b8c,1
d24bdd2844,1
1b4612b286,1
ac75f9e59f,1
7a5e6a6349,1
bd115d950b,1
a875ccc879,1
70d2e5add2,1
943b1558e1,1
252a0078c7,1
f245456ba5,1
e9c03baff9,1
5865232bd7,1
a16f652927,1
acf7eddf2b,1
da39cbf3e8,1
3d054d1072,1
e4891b511b,1
da37487780,1
be78fe3df4,1
a30a9b4003,0
ad0dd05c20,1
f347bda133,1
861f5b2008,1
27e3a4acfe,1
8628c6df3d,1
fd871c70ad,1
f525424cfe,1
f3afc03b4c,1
103c6425c9,0
6fbd9f3ae7,1
ca8ae20678,1
cb349ee334,1
e5d88bca69,1
63d6ff064f,1
df9709f719,1
0828b1848f,1
3f6bf57365,1
e1b0bb3509,1
2d8d4624f2,1
84ba2c6195,1
eff38f3689,1
fc2a587094,1
3e5c571a1a,1
cc7e3d0e3f,0
3ed3cffe21,1
d31f0597f5,1
47a47bd1a0,1
bf9189459f,1
199d624a97,1
c23bf94285,1
a3cd0a7228,0
4219979931,1
ab925cac3e,1
e2bf49618d,0
d6dcf8c5ef,0
d4aa6a714a,1
dc78ad00d3,1
0a49d88d14,1
ca75f7e584,1
d18a55e49e,1
620741fc16,1
3289389558,1
1496a45408,1
a4b7cca240,1
f321d7a256,1
e1dbabfca3,1
f4855a1986,1
92b95ebfbf,1
f8d2395684,0
a4468f0e74,1
850681c6b2,0
6999d42bd9,1
07a3ac5a80,1
7f4a82153d,1
84548ab6e2,1
9c65f93a2b,1
448c887bd1,1
e19ed00091,1
b59a892581,1
be6d61ef42,1
6b6ff812c1,1
f02147d638,1
a85e779682,1
52e7b6c3d1,0
8247622f9b,1
df320b92cd,1
5fb30f858b,1
238f8d875e,1
02883c7ab1,1
3593dbe193,1
9b186b77f1,1
d9bc353713,1
f4032fd33c,1
93b34b1964,1
aa2c27ea07,1
2e56c6a83e,1
2e94c6bf84,1
a1b435d7b2,1
c5628b1962,1
0aec5ff9a0,1
09910a212e,0
e5b36bbce3,1
d8ea663169,1
5773cb0640,1
8c5d6357cf,1
d01966504b,1
02ea3e88bb,1
1e52917c17,1
4d5a01ceea,1
656119dd86,1
f68a3ece4b,1
22d22bda0a,1
f2a3b9d7f4,1
bc3c21ca4e,1
b9285b80a9,1
47e8896447,1
c2828fbc35,0
a4ab64c15c,1
da4a26cd96,1
3b388efbe6,1
449d73bf4f,1
c63415814e,1
c818fdf4b8,0
da76e6c8e1,1
b9798fcba9,1
b40a435ea7,1
d6606e8167,0
d9564b50ef,1
0d769aca27,1
23a614d341,1
c4a00650cd,1
5aa8c0daad,1
adf5be9ada,0
343c2dd395,1
e64a4d5361,1
facd1f468e,1
11a3a0fb9d,1
61fde0e7e6,1
769c8775bf,1
24747934b4,1
d79f6eda9d,1
e8bbfed756,1
413eef8c27,1
90fddcbca5,0
33745d82ff,1
59b63d3b0f,1
032fc2b3a2,1
739f17cfe1,1
4db44fd32a,1
06ed7a838d,1
fb7e52a340,1
7574ef7536,0
e2d8e05859,1
6ff99dcdc1,1
6e0abe59f9,1
ec1dd094c2,1
6471ce79df,1
7ae4f41a31,1
44da94a9b7,1
a3dc4cf37a,1
b2309cd1ce,1
34e4bf2b94,1
6fe5a83801,0
f87b8847a9,1
948fd09708,1
8244eb7ae9,1
f446d26bfc,1
da3dd37b70,1
a7a5cb1584,0
16fd300910,1
6a818203a8,0
3102d159d1,1
0eb06a4076,1
4454e4d53a,1
2b18f3c81f,1
e8e5d28fb4,1
c3feee17fd,1
eadd269ce5,1
fd5ee5b52e,1
b454c1364b,1
77e57c378f,0
e24b1487e4,1
